becomes,ever,5,5.504602953645945
ever,mainstream,9,13.052530168744514
mainstream,games,8,10.838254859645273
games,ever,4,5.243436789430749
ever,immersive,7,10.421058362340453
immersive,hiding,8,4.529339526805086
hiding,place,6,5.649173569593635
place,social,6,5.693879737693141
social,problems,7,7.0922403569397625
problems,I,8,8.289330737631515
I,wish,4,2.3379088201887854
wish,hours,5,3.2062090563991585
hours,week,5,4.226499549981627
week,unusual,7,3.840897299321808
unusual,I,7,5.23570838904973
I,think,5,4.779193784771727
think,probably,8,5.688247527296714
probably,An,8,6.904269011320458
An,hour,4,3.872525792891336
hour,stretch,7,8.296185672201828
stretch,surprising,8,11.275704283299152
surprising,I,10,12.464153031646298
I,known,5,4.34824343455997
known,people,5,4.0059057609865345
people,play,5,6.644154788433703
play,hours,5,5.276055136049713
hours,stretch,7,3.6491978858807945
stretch,I,7,6.001139230784318
I,know,4,3.164607146468976
know,people,5,5.481488535206492
people,spending,6,7.392242872922831
spending,week,7,6.815306962228494
week,holiday,7,6.834767336849136
holiday,work,6,6.976811285697514
work,playing,7,10.058471438124204
playing,Warcraft,8,6.675248572068318
Warcraft,I,8,7.4350315657383295
I,know,4,5.2046592834114485
know,people,5,2.9599706790149454
people,would,4,2.257321052096164
would,play,5,5.609214269242127
play,Ever,4,5.892933316708738
Ever,Crack,5,6.1165499784290125
Crack,shifts,6,5.256790050091584
shifts,waking,6,7.394145035903526
waking,take,4,2.594539972906751
take,friends,6,6.71963811706658
friends,resume,6,8.974589765266224
resume,waiting,7,6.250765369249404
waiting,item,5,4.181589828519513
item,appear,5,2.644302201471311
appear,I,6,5.718596433619874
I,understand,10,11.658345191375181
understand,key,9,5.134200401740939
key,sign,4,2.9414080394769604
sign,addiction,7,5.413938523574931
addiction,alter,7,9.596417813175485
alter,life,4,5.563675827801973
life,around,6,6.209066946629279
around,rather,6,7.353840481074391
rather,fit,5,7.04997707542401
fit,life,3,3.205228956790917
life,By,4,2.870373937996809
By,standards,9,12.291147311677186
standards,many,7,6.662533928001745
many,us,4,2.1116641709444046
us,addicts,6,6.939517161033651
addicts,So,7,6.19378298816288
So,solution,7,9.157596716225981
solution,force,7,4.361573585417511
force,stop,5,7.1751943164090015
stop,need,4,3.9315845584358033
need,make,4,5.007516057368642
make,real,4,2.3479123395661814
real,life,4,3.0236869992433113
life,bit,3,4.248339956185503
bit,interesting,10,6.131402553013304
interesting,Sadly,11,14.091440007455764
Sadly,talk,3,3.8373055133435283
talk,people,5,6.017352814339397
people,becoming,6,6.572689321214636
becoming,obsessed,8,4.4158554062921604
obsessed,gaming,8,8.350316053861604
gaming,I,6,3.493822723563994
I,find,4,2.3473802599987708
find,longing,5,5.165262089941434
longing,time,6,3.4420615485423243
time,join,4,4.02951304921039
join,I,4,4.987934981455997
I,long,4,5.192826345651326
long,term,4,5.435211128973797
term,relationship,11,8.404255314665724
relationship,years,9,8.26623134410435
years,since,5,7.4763956810355126
since,began,5,3.9264224549742677
began,games,5,4.483558786580129
games,become,5,6.994705340718439
become,complex,5,7.1923608648859565
complex,And,7,4.699855344304171
And,I,3,3.271931070817345
I,find,4,3.280668268819096
find,I,4,3.7144370334384123
I,less,4,3.9309489777068163
less,less,0,0.0
less,time,4,2.2255171873012047
time,play,4,5.312225372949975
play,marriage,7,5.6236758341751285
marriage,work,7,7.7435891292729275
work,main,4,4.759200562201825
main,drag,4,3.903439755555542
drag,time,4,4.468514308284086
time,I,4,3.6736950800213797
I,think,5,4.851910322229701
think,line,3,3.0708994169567645
line,playing,4,2.6455344475045117
playing,game,6,3.38619399986602
game,lot,4,2.607029754986264
lot,gaming,6,5.021165506994463
gaming,addiction,8,4.30893624271206
addiction,really,9,5.388769013757173
really,quite,6,3.1073630914717727
quite,distinct,7,7.5184795618358775
distinct,I,8,7.63577883503565
I,play,4,5.660681651182409
play,games,5,6.213604923715698
games,lot,5,4.245193599450976
lot,definately,9,6.734714732423478
definately,hours,10,8.903526516499882
hours,week,5,6.542808546616676
week,I,4,5.361494533652532
I,go,2,2.839066660520448
go,missing,7,10.495499035347278
missing,work,7,4.0907589413202405
work,commitments,10,5.0816269969364765
commitments,order,9,6.333489161758452
order,play,5,4.251867041839118
play,games,5,3.83459198896937
games,I,5,3.0906887295319763
I,year,4,4.716702754426573
year,ago,4,4.980336453445351
ago,deleted,7,6.742780407441014
deleted,every,5,5.369626430158964
every,game,5,2.6710535001227367
game,computer,6,3.6030859660206875
computer,RPGs,8,4.222289491354198
RPGs,worst,4,3.2697639601148563
worst,real,5,2.5698127988276918
real,world,4,5.112083743299499
world,fades,5,6.171192190904063
fades,worries,5,5.638766033290369
worries,sorround,5,4.3932545269097645
sorround,new,8,9.096549577070219
new,magic,5,4.638310693062895
magic,staff,5,5.789157887364739
staff,mighty,6,6.821620052081701
mighty,sword,6,4.319313994862773
sword,Unlike,6,7.7325046777042825
Unlike,books,5,4.741889641729415
books,perhaps,6,5.890313264956253
perhaps,even,6,8.88347555747058
even,TV,4,2.173364981886126
TV,gain,4,5.577201370740022
gain,absolutely,10,10.562653626406178
absolutely,nothing,9,6.49160203366657
nothing,When,5,6.342293586545752
When,stop,4,5.791836353906476
stop,playing,7,4.849850051985651
playing,point,4,5.618754200137243
point,started,6,3.148661840362454
started,achievements,11,15.831756272002806
achievements,hour,11,15.696853927534846
hour,session,7,5.4159473103995
session,irretrievably,11,13.072553634814765
irretrievably,locked,12,6.415367238178884
locked,game,5,5.742454260904216
game,since,4,2.0978118009840303
since,gained,4,3.8398820885252443
gained,nothing,6,8.24007249728972
nothing,real,7,5.899561837695518
real,world,4,5.5549106180161125
world,may,5,5.85048165350982
may,well,4,3.753593006153178
well,pile,3,4.23169067597148
pile,achievement,9,8.23980215794684
achievement,fake,10,7.8280203848306815
fake,one,3,3.1279505420900264
one,Despite,6,6.139271423680182
Despite,little,6,8.331002559304812
little,monetary,7,6.20410502921311
monetary,value,8,8.584094066459702
value,rewards,6,8.968742890317918
rewards,encouragement,12,16.950505547919278
encouragement,offered,10,10.573902373565392
offered,MMORPGs,7,7.764625758236824
MMORPGs,enough,7,7.4477096052528555
enough,hook,5,2.5531931023007197
hook,games,5,6.531930297442978
games,hours,4,5.259378181991112
hours,daily,5,4.769897493742739
daily,If,5,6.175188938639895
If,business,8,11.78911948165641
business,could,8,4.1596688429733355
could,learn,5,4.009899057132237
learn,leverage,5,2.800043643726531
leverage,simply,8,10.294113693980982
simply,human,5,5.477211525393012
human,need,5,5.222203710803516
need,easily,6,5.312498362131403
easily,measurable,6,6.1310882099393265
measurable,progress,9,10.35138971801661
progress,recognition,9,9.836407518514665
recognition,Perhaps,10,10.704650032151093
Perhaps,unhealthily,9,10.48107883606336
unhealthily,obsessed,10,14.406278762304549
obsessed,simply,7,8.661122912513903
simply,need,6,5.607363235161479
need,recognition,10,8.79682263831591
recognition,achievements,11,8.345575934437631
achievements,reality,10,7.306765147867483
reality,My,6,5.480535249482807
My,advice,6,4.053794371417678
advice,gaming,5,4.202568015427202
gaming,widows,6,3.6385155407498826
widows,ca,6,4.221143939166476
ca,beat,3,3.374919016158177
beat,join,4,3.5009474863638768
join,That,4,4.7702312478095035
That,try,4,2.289526052017763
try,playing,6,6.0385275420553315
playing,If,7,9.592694971056464
If,wants,5,5.123311476170671
wants,play,5,6.022865633220569
play,well,4,4.224301466625849
well,well,0,0.0
well,least,4,4.329020826888631
least,together,7,10.153257947613259
together,somewhere,4,4.57151668333579
somewhere,I,9,9.845110297909649
I,addict,6,4.690509390038432
addict,cost,5,7.163951602378708
cost,relationship,10,11.56807344775386
relationship,I,12,7.436984829347964
I,still,5,7.046205499298408
still,play,5,3.9423195564449633
play,without,7,6.848132687357882
without,guilt,6,4.163414073565983
guilt,hehe,5,5.398443625965217
hehe,How,4,2.6267668244296
How,long,3,3.704813661920525
long,played,5,6.288169247447863
played,one,5,2.9889961425698286
one,sitting,6,3.978853636601945
sitting,From,7,5.28970183587134
From,morning,6,6.553208194698432
morning,till,6,5.553975669602547
till,early,4,3.1450158028917397
early,hours,5,6.668455546286622
hours,next,5,2.7766544282090537
next,day,4,2.7202961658962623
day,birds,5,4.0825355814252005
birds,singing,6,6.918474432756649
singing,side,5,2.8852101186416417
side,hobble,5,5.383591387809575
hobble,bath,5,5.070193827719996
bath,room,4,4.599236946509403
room,cos,3,3.092686257991804
cos,bladder,7,3.5652592650020805
bladder,full,7,9.828885234234562
full,pain,4,2.984885396833951
pain,would,5,5.635543982595446
would,hardly,5,4.92395691355812
hardly,eat,5,5.485854386574158
eat,perhaps,5,5.042181921618989
perhaps,toast,6,3.169358508182772
toast,smoke,5,6.017928965808763
smoke,endlessly,8,8.141588226236843
endlessly,drink,8,5.309237072534572
drink,Now,5,2.69222973142919
Now,thankfully,10,14.849971250018541
thankfully,fascination,11,5.586967777192383
fascination,worn,10,8.038776069162042
worn,I,4,3.203213971413725
I,girlfriend,10,7.061306853685556
girlfriend,still,9,12.190419597450317
still,job,5,4.575580320434523
job,For,2,1.6830111017103229
For,part,3,2.4124434138377517
part,online,6,4.723211594627891
online,gaming,4,2.9380637389396167
gaming,give,4,5.536618355541549
give,adiction,7,7.660694241815105
adiction,illusory,8,10.570849811536558
illusory,achievement,10,5.995029490472088
achievement,end,9,12.47373553241061
end,sight,5,7.295053429345472
sight,keep,5,6.875896501731823
keep,going,5,2.5158359384534794
going,mirage,5,6.611127111915667
mirage,ultimate,5,6.7648570288880165
ultimate,Obsessive,8,9.627034933305659
Obsessive,behaviour,8,5.016856070181008
behaviour,course,8,10.133050643292092
course,always,6,3.686787972891781
always,cause,5,4.754556190120381
cause,concern,5,5.968162179685804
concern,always,7,7.665578702309133
always,bothers,6,4.594717950408169
bothers,articles,6,7.164384269020838
articles,gaming,7,3.500440213326285
gaming,talk,5,3.911770020809913
talk,terms,4,4.509830936986092
terms,reality,6,6.278929127750705
reality,Obviously,8,8.907267353787093
Obviously,somebody,8,7.366528676069743
somebody,spends,5,6.04599540144895
spends,thirty,6,7.8895645788327995
thirty,hours,5,5.5220173777100605
hours,week,5,3.0925498064104198
week,playing,7,9.4770191720928
playing,EverQuest,9,7.884701115868809
EverQuest,problem,8,9.075642861722963
problem,This,7,5.751755690285924
This,problem,7,8.066451973517621
problem,however,6,7.247446758173835
however,nothing,6,5.187125836789166
nothing,dysfunctional,10,5.7624465166291285
dysfunctional,sense,11,12.203741337167976
sense,reality,6,3.563039196121862
reality,An,7,9.247135669771673
An,obsessive,9,12.690625078941798
obsessive,EQ,9,7.164191282530615
EQ,player,6,4.678796255597953
player,consider,6,3.1436128673687724
consider,game,7,6.081400210036915
game,real,4,3.2564629356507555
real,example,5,6.41258825223803
example,obsessive,8,8.868302541599242
obsessive,automotive,7,5.71422100961021
automotive,tinkerer,9,11.162377615647124
tinkerer,considers,6,7.288837403850744
considers,car,7,3.601931347511744
car,human,4,2.6442928469239537
human,If,5,6.334147341829114
If,MMORPGs,7,6.126503518304756
MMORPGs,unique,7,3.841659635260395
unique,danger,6,8.962361596860234
danger,terms,6,5.059653509360688
terms,encouraging,10,12.808950585955762
encouraging,obsessive,10,8.234938322872189
obsessive,behaviour,8,5.746592621537639
behaviour,create,8,8.985029529851538
create,absorbing,8,7.687545908340079
absorbing,virtual,8,7.274134878360721
virtual,world,6,7.1310025455248836
world,rather,6,7.95331912924846
rather,easily,5,3.0491320547035405
easily,accessed,7,9.207230945897212
accessed,The,7,7.119638037221071
The,problem,6,6.302870078245458
problem,lie,6,7.662057913138089
lie,nature,5,3.245797462096827
nature,gaming,5,4.848729900887194
gaming,nature,5,2.675072132512228
nature,modern,5,6.209994944997991
modern,hour,4,4.357180664398964
hour,culture,5,6.992474036238221
culture,The,6,3.3843817541327477
The,problem,6,3.3211719921127374
problem,called,5,4.694711012843996
called,MMORPGS,7,8.378576119801082
MMORPGS,never,7,7.719340807600309
never,really,5,7.132220097948547
really,complete,7,9.416452243958275
complete,always,8,7.932116469593278
always,another,6,5.352385663200564
another,quest,7,7.9131923160692645
quest,A,5,5.071659050330894
A,friends,7,6.761058422901562
friends,hours,6,3.969101276121708
hours,sleep,5,5.4982794257034024
sleep,since,4,2.7392211790241925
since,released,7,6.666498809438538
released,friday,7,8.607624570782098
friday,Championship,11,15.96176719289815
Championship,Manager,10,9.27277737367531
Manager,consumed,6,7.206547445444496
consumed,life,7,6.5765938208247885
life,years,5,4.4281423646960185
years,One,5,6.804800071509014
One,particular,10,9.130505983684426
particular,session,9,6.89417891078088
session,started,6,4.322574760401899
started,Sunday,7,6.810636948367401
Sunday,paused,6,3.769773191508913
paused,brief,5,5.118463998736494
brief,sleep,4,3.8862159821243187
sleep,Monday,6,6.517882996576901
Monday,visit,6,4.4171397637502015
visit,University,6,8.978069167602683
University,classes,9,10.747312040497139
classes,restarted,7,6.777670893516319
restarted,midday,8,5.323838887472817
midday,another,7,10.083785341026104
another,hour,5,7.078160021623994
hour,session,7,3.904842450917735
session,The,7,6.645433922706978
The,people,5,3.3527151860782016
people,tend,5,6.62488699999034
tend,hark,4,2.546573210123733
hark,problems,8,10.964752512939064
problems,hardcore,8,7.307204198484987
hardcore,gaming,7,8.751218673218702
gaming,seem,6,5.114821430077912
seem,rarely,5,4.143647111508143
rarely,allowed,7,4.121481835393484
allowed,become,5,4.727383036885515
become,immersed,7,10.392098922021805
immersed,game,6,8.20706742051726
game,I,4,2.90713336262505
I,would,5,5.7328624610036005
would,expect,6,3.088187640289557
expect,perspective,6,5.729822241165181
perspective,change,10,8.249595354644125
change,I,6,3.094505813604518
I,used,4,5.352864497899143
used,EverQuest,8,6.466137887213508
EverQuest,addict,8,4.379397064414583
addict,I,6,5.539421915555976
I,college,7,6.512939892269614
college,It,7,4.018232575123936
It,came,4,4.586659214406122
came,point,5,2.7767806990375083
point,gaming,4,4.063364062109386
gaming,world,6,6.384719213152963
world,felt,4,5.867024858049818
felt,real,3,1.981554618876347
real,real,0,0.0
real,one,4,4.1280832746259435
one,I,3,4.4552356499403505
I,failed,6,6.28203938678453
failed,alot,4,5.859309866728441
alot,courses,7,4.342578654565208
courses,able,6,7.301933798226342
able,barely,4,3.6156188770761153
barely,graduate,7,6.995551493046027
graduate,I,8,6.148415827079013
I,lucky,5,3.862067004799963
lucky,I,5,4.483645748626517
I,came,4,4.413571360613836
came,senses,5,4.273385138886498
senses,I,6,4.11603590887443
I,others,6,3.9207277238789455
others,less,4,2.6785453178830823
less,fortunate,9,7.442964059232668
fortunate,dropped,8,5.056845696058069
dropped,college,6,8.341547623060228
college,Now,6,5.219116145889551
Now,I,3,1.66337499783188
I,holding,7,5.502054839695023
holding,job,6,4.14926591803682
job,I,3,1.994763375695227
I,avoid,5,6.11712790304574
avoid,online,5,5.065390474774619
online,RPGS,6,4.933796658400244
RPGS,like,4,5.84363405600311
like,plague,4,5.013387866036515
plague,When,6,5.062506782674492
When,I,4,3.0355661665505442
I,made,4,3.497329259241355
made,redundant,8,6.869726824731195
redundant,I,9,13.18434374093098
I,told,4,3.775959988900026
told,partner,6,3.3402095902215967
partner,I,7,5.032100434500183
I,new,3,3.3790136096160017
new,job,3,4.4242922504429325
job,three,5,4.528205196955541
three,months,6,4.318274343627634
months,whilst,6,8.247567617919962
whilst,every,6,6.191765826641724
every,day,4,4.916373762560196
day,I,3,3.295716929268289
I,played,6,6.174593556911498
played,EverQuest,8,7.855034307118232
EverQuest,till,9,5.465476817861002
till,pm,4,2.2813353707807362
pm,When,4,2.48820898339597
When,She,2,1.5722694604907987
She,came,3,1.8858932069368213
came,home,2,2.594332792446479
home,I,4,3.3767948447666143
I,pretended,9,5.610627233301695
pretended,I,9,6.740461391128655
I,got,3,2.1058628749110753
got,well,4,4.883723847106015
well,hence,4,3.5075968161937943
hence,justifying,10,10.50345287158812
justifying,playing,6,5.197763131341682
playing,evening,4,2.7229912507953253
evening,I,7,5.775187498770367
I,since,5,6.607779867062878
since,quit,5,4.750567624953272
quit,playing,6,6.876601400179144
playing,MMORPG,7,9.327550971502028
MMORPG,good,6,5.029382776847802
good,job,3,3.7904282366025606
job,When,4,5.5559569667095925
When,I,4,5.011226765355122
I,got,3,3.405576098232504
got,point,3,3.18191655395082
point,I,5,5.050370483841063
I,eating,6,6.33813524799944
eating,dinner,6,7.1080870823848485
dinner,front,5,2.776851984938361
front,PC,5,4.706074176679087
PC,I,2,2.128461571152502
I,realised,8,7.430009085082578
realised,things,7,5.423363648388199
things,getting,4,4.872354315000639
getting,silly,7,6.443854102028068
silly,I,5,6.206071100843199
I,trying,6,4.551791397372941
trying,spend,5,6.785851029140693
spend,much,5,5.561144671852849
much,time,4,4.274605119996021
time,It,4,5.881202403924587
It,easy,4,4.534915681607074
easy,I,4,3.038713692920389
I,feel,4,4.74793023798164
feel,I,4,2.535897218690897
I,got,3,3.2306465324825457
got,real,4,2.366162899424271
real,addiction,9,13.178704456753435
addiction,going,8,6.368145357369885
going,For,4,2.1546703917359378
For,problem,6,6.391258297358018
problem,I,7,6.244623782142062
I,love,4,2.891602455345642
love,complete,6,4.765476497519934
complete,goal,6,4.656300590002598
goal,Once,4,2.146041118366356
Once,completed,8,10.890868459107951
completed,I,9,8.359444481860354
I,finished,8,9.582831508465826
finished,time,6,8.95601039815713
time,move,3,3.2905832917205737
move,I,4,3.3538758102714334
I,become,6,8.91158955150674
become,obsessed,6,6.342361700744458
obsessed,complete,7,5.056238112412025
complete,goal,6,7.38687685051934
goal,standpoint,9,9.380473343285804
standpoint,addiction,8,11.192766279199097
addiction,In,8,11.816628832458921
In,game,4,5.901322609947456
game,never,4,4.135374512102701
never,complete,7,6.825288421507801
complete,ultimate,6,7.777164469635986
ultimate,goal,7,5.866075625962754
goal,well,3,2.449619562280386
well,would,3,3.8572899880108906
would,like,5,2.7103573457802175
like,falling,5,2.898271728697695
falling,black,6,3.431203993033724
black,pit,5,6.507110758628317
pit,It,2,1.7160203332100283
It,easier,6,6.542560748373852
easier,escape,5,4.723880901878225
escape,controlled,9,9.578915819948834
controlled,fantasy,8,5.5452460932408965
fantasy,world,7,10.289330272853034
world,face,5,2.5992407800269204
face,reality,6,8.583325705832287
reality,times,7,6.827169835611424
times,words,4,5.765688524504473
words,goal,4,2.5600456585380673
goal,offered,7,7.952959144158633
offered,PC,7,3.848629299370673
PC,game,4,5.478040889500027
game,easier,4,2.3046336963308107
easier,fun,6,4.418537019735425
fun,real,4,2.905166380729174
real,world,4,4.786408599360876
world,Pretty,6,7.949498259100953
Pretty,scary,5,3.126757892808619
scary,implications,10,14.910344404995353
implications,think,10,7.464652256552623
think,I,5,5.741802276011507
I,ca,2,2.1912227426096753
ca,buy,3,2.233402126444375
buy,World,5,6.9877084589461225
World,Warcraft,6,5.396772068453222
Warcraft,would,8,6.475987309197508
would,destroy,7,7.005591244368727
destroy,marrage,7,4.088141104839963
marrage,I,7,3.7350288195520296
I,know,4,5.048804459926242
know,I,4,5.5017745667674545
I,played,6,5.361922177230982
played,Star,5,5.3116021215719
Star,Wars,3,3.604703388794767
Wars,Galaxies,6,8.69890607542747
Galaxies,year,7,4.2967489107652925
year,attest,5,3.27975093454717
attest,addictiveness,9,4.5783571291386105
addictiveness,games,11,7.560273090709185
games,They,4,2.7148716598156035
They,engineered,9,4.728160831676005
engineered,way,10,13.451061850375368
way,early,3,2.08248984559303
early,game,4,2.257758076785591
game,progress,7,10.024651687756322
progress,quickly,8,4.606377925203083
quickly,progress,8,6.299686766772638
progress,becomes,6,3.9530185852593647
becomes,exponentially,11,15.438501718311466
exponentially,slower,11,16.16068606637555
slower,requiring,8,10.833203872834545
requiring,time,8,11.148208412418656
time,reach,5,4.807815703677216
reach,next,4,4.794848819352717
next,level,4,5.417824428110987
level,I,5,6.637039771306385
I,sad,3,4.086533361979198
sad,say,1,0.876592027409127
say,peak,3,3.094599528427384
peak,addiction,9,13.168903704423215
addiction,I,9,11.85173816766213
I,spending,8,11.193705174171084
spending,entire,5,4.328973727273317
entire,weekends,7,9.224070648014088
weekends,front,7,5.3248406372601815
front,monitor,5,4.5083889737377945
monitor,slowly,7,6.55701640912058
slowly,building,7,9.4058497207398
building,character,9,10.318989893290972
character,stopping,9,6.3679675076178315
stopping,food,7,6.164752933737049
food,toilet,5,6.577887391678674
toilet,breaks,6,4.658054354251949
breaks,Thankfully,9,4.605223721672066
Thankfully,I,10,13.388788352071543
I,made,4,4.095950373534729
made,clean,5,6.155357299057344
clean,break,3,3.2351755521141277
break,actually,7,4.373789536836005
actually,managed,7,5.555053910511873
managed,sell,7,7.958805137237462
sell,Jedi,3,1.684923534358264
Jedi,account,7,5.099456162227646
account,sanity,7,4.113606762075975
sanity,check,6,5.519225724022144
check,otherwise,7,9.312079587510027
otherwise,completely,9,5.818732131015063
completely,unproductive,11,9.818752547196416
unproductive,time,9,10.722202922735432
time,vacuum,6,5.892230879288409
vacuum,Seven,6,8.07423555310518
Seven,years,4,3.0681706605952463
years,ago,4,5.489448600927088
ago,I,3,3.5977722388195867
I,began,5,3.0600151779037605
began,playing,6,5.800251973827234
playing,Ultima,5,6.368641535039263
Ultima,Online,5,2.899942052707418
Online,This,5,2.9257477393882114
This,game,4,3.4562227135329238
game,dominated,7,6.595903466912127
dominated,years,8,10.950250135590522
years,life,5,4.045686202300677
life,They,4,5.700584768996168
They,wonderful,8,10.765015545094288
wonderful,years,8,8.640145254234763
years,I,5,6.53741062831917
I,still,5,2.7927581865600057
still,vivid,5,5.349494634891972
vivid,memories,7,9.157140721892532
memories,experiences,7,7.955617106554973
experiences,friends,6,8.088947502214863
friends,I,7,7.564217654162771
I,Online,6,6.367145288682076
Online,gaming,4,3.4252584691016215
gaming,world,6,3.2118251975582184
world,escapism,8,6.432658793749937
escapism,without,8,10.998637292977419
without,fear,7,4.267617340761019
fear,thoughts,8,11.051903871503145
thoughts,others,6,8.870229843701601
others,Something,6,3.8203060469041468
Something,always,9,6.927272211616673
always,achieved,7,3.8209631982584527
achieved,day,8,5.051613097826739
day,day,0,0.0
day,running,7,5.162390111584297
running,normal,7,7.91092185906054
normal,life,6,6.200829920300172
life,Whilst,5,3.882042734557256
Whilst,I,6,5.591383459186237
I,would,5,3.873946282924802
would,warn,4,5.106774293658235
warn,people,6,3.542161798798264
people,giving,6,7.999895858764324
giving,much,6,6.5117541799640675
much,life,4,5.479668095469231
life,games,4,4.282467708216147
games,I,5,4.125349501221157
I,believe,7,10.248835298056301
believe,better,4,5.031325046767167
better,way,6,7.551254144171153
way,spend,5,5.692676894071877
spend,time,5,3.1956509871766947
time,say,4,4.045978823663814
say,watching,7,8.213056887521446
watching,TV,8,6.970445360277962
TV,Gaming,6,7.393583821758767
Gaming,addictive,8,6.947838112922441
addictive,made,7,5.076970196013826
made,recognised,9,13.340249292852857
recognised,addiction,9,8.993495085711452
addiction,When,8,10.155829459693862
When,I,4,5.94978541651932
I,single,6,8.006743906945223
single,I,6,5.147276429973549
I,used,4,4.833138305293281
used,play,4,5.962059130597354
play,upto,4,5.291620430678964
upto,eight,5,4.242449209859793
eight,hours,5,5.555514746953065
hours,night,5,5.628733399395388
night,work,5,6.146056102195364
work,every,4,2.0719027186924937
every,night,5,6.839224995126637
night,year,5,3.2887548691734314
year,building,8,4.9855896437529434
building,stats,8,10.502801692506743
stats,completing,9,12.858765900972543
completing,evermore,10,12.908449760535003
evermore,quests,7,8.603608051855776
quests,battling,8,9.331961445406215
battling,ogres,8,10.543733087157483
ogres,But,5,3.838273473369802
But,somehow,7,9.379086341298716
somehow,I,7,4.4390256491839
I,found,5,5.416812257186202
found,time,5,5.666210115601523
time,get,4,2.251893439463639
get,even,3,3.4520881813892377
even,met,3,3.7278771770804084
met,someone,5,7.129169801639671
someone,got,6,7.091774948831457
got,married,7,7.226852055448872
married,Has,6,6.853595337112901
Has,life,4,2.150065519142694
life,changed,6,4.867396841238633
changed,Hell,7,6.522786632919562
Hell,I,4,3.441620591249419
I,still,5,3.7558741949072263
still,cast,5,4.084161985633029
cast,spells,6,6.147316617873325
spells,battle,5,7.032544303487477
battle,till,4,5.749158104084505
till,early,4,5.34216066821609
early,hours,5,3.274186259827136
hours,morning,6,5.591408069631811
morning,On,6,8.028000263602443
On,fun,2,1.7557136859091356
fun,Online,5,4.412451099905084
Online,gaming,4,2.06385202960102
gaming,enjoyed,7,7.236559337849675
enjoyed,much,7,3.588801424524441
much,would,4,5.13514827766366
would,enjoy,5,6.731360048285749
enjoy,watching,8,11.596445334496622
watching,television,9,5.977444657641956
television,going,9,10.159379059495247
going,cinema,5,4.785013197023069
cinema,pub,6,3.6204196684650496
pub,mates,5,6.812721708883078
mates,Many,4,4.110635465786364
Many,people,6,6.512196093465774
people,use,5,2.770148120010047
use,recreational,11,10.963695203099524
recreational,drugs,11,9.84589240711711
drugs,occasional,9,13.404350480625157
occasional,basis,7,10.404185876457543
basis,able,4,5.163899652849592
able,lead,4,5.8954655946900605
lead,succesfull,9,6.990584425084909
succesfull,lives,8,5.014109469541458
lives,families,5,3.317491831334335
families,relationships,9,9.186579732474495
relationships,good,12,11.40207082157778
good,careers,7,6.375989133122635
careers,A,7,5.253851042375255
A,minority,8,7.306180895659038
minority,allow,7,5.755599689122944
allow,drugs,5,5.4040928069711995
drugs,take,5,5.588929135364418
take,destroy,6,8.205833237195321
destroy,lives,7,6.170270386771747
lives,become,6,5.393142370405685
become,addicted,7,8.124717291704036
addicted,According,9,8.155201527389353
According,article,8,8.205939466576737
article,TRUE,5,3.23890307113019
TRUE,MMORPGs,7,5.430793437439487
MMORPGs,The,7,7.959898327195766
The,message,6,5.2285526517315395
message,government,9,7.941751026098097
government,clear,9,5.915008712138392
clear,either,5,3.8100968086286975
either,legalise,7,5.985234985715804
legalise,drugs,7,7.225312205890456
drugs,outlaw,6,5.9975062896971485
outlaw,online,5,4.929400397142274
online,gaming,4,2.8780971658249426
gaming,Sounds,6,6.47032006265782
Sounds,like,6,4.933219640492856
like,sad,4,2.4769765804124946
sad,stories,6,4.312862936234893
stories,I,7,7.990919289550929
I,believe,7,9.63356332094275
believe,I,7,7.668699739586602
I,play,4,5.287768182410024
play,alot,3,3.4162093546343266
alot,Warcraft,6,8.822938819839635
Warcraft,know,8,7.347795206099377
know,full,4,5.508270288949175
full,well,2,2.8569132166876043
well,addictive,9,6.705016535515266
addictive,I,9,8.452096184199217
I,resolute,8,11.965016103523977
resolute,take,7,7.974470041861487
take,life,3,1.8649585143819054
life,It,4,3.0787438052650837
It,certainly,8,9.656127331927552
certainly,gets,7,8.951121658135843
gets,way,4,3.865611818312135
way,though,6,4.085674210045665
though,I,6,7.554998707347172
I,think,5,4.8193522523117585
think,people,6,5.4675974161518095
people,simply,4,4.71848430687451
simply,know,6,4.049780231409516
know,draw,3,2.9531513011505552
draw,line,4,3.06665235265011
line,lack,3,3.978708192553695
lack,willpower,8,9.85620329521267
willpower,stop,8,6.912132388494765
stop,stepping,5,4.1724677390324185
stepping,I,8,8.09264932545885
I,think,5,3.7843811392197697
think,I,5,4.349150916089028
I,obsessed,8,9.031963485950374
obsessed,gaming,8,5.701963474645054
gaming,general,6,3.7946081302856167
general,I,7,9.20593957761295
I,spend,5,5.783111977310574
spend,far,5,3.3529340817595576
far,much,4,2.6319452103180456
much,time,4,2.4359914704954457
time,playing,6,7.8450614861333845
playing,games,6,4.052880180346907
games,like,4,3.183292240167197
like,Everquest,8,7.445266780471199
Everquest,Football,9,5.185290214760842
Football,Manager,8,4.551401130904167
Manager,rather,4,2.1504761223734823
rather,going,6,5.404676929511616
going,interacting,8,10.773716816977306
interacting,real,9,6.909470002445155
real,people,4,4.154000474053385
people,I,6,7.369969546625344
I,try,3,1.5829495829408768
try,I,3,4.418703093518738
I,always,6,3.012399709307781
always,thinking,8,8.603000459449259
thinking,back,7,8.174802042766663
back,mind,4,2.0705695588866377
